"F1-10"	"F1-11"	"F1-12"	"F1-13"	"F1-14"	"F1-15"	"F1-16"	"F1-17"	"F1-18"	"F1-19"	"F1-20"	"F1-21"	"F1-22"	"F1-7"	"F1-8"	"F1-9"	"F3-10"	"F3-11"	"F3-12"	"F3-7"	"F3-8"	"F3-9"
"Bacteroides stercoris"	2.17332975861603	2.32999768030107	2.60281564144789	2.39587527596876	2.33182072629447	1.94941699724305	2.18545829018594	1.90703471773227	2.22287014147448	1.97739266083214	2.0177237459384	2.04674260449772	2.06430335595873	1.75149660974799	1.93621166228233	1.76177766826206	1.87999414239096	1.37800506449628	2.25137863837696	2.57588241181216	1.69647552912132	1.78626644559274
"Bacteroides nordii"	1.96335060574701	1.84809118031235	2.30923899132193	2.07313015835963	2.04472993150003	1.72851147942953	1.55798001295072	1.78703810005843	1.87673497868871	1.52313297677237	1.58954660011893	1.66901571630434	1.7617003436234	1.62453154421359	1.75873080559042	1.55188664218748	1.46020103940663	1.07974263316787	1.75775022151056	0	1.40409475446425	1.50412916860768
"Bacteroides cellulosilyticus"	1.97941436275981	1.63326620102689	2.02881612178963	1.7883179147499	1.59568325494957	1.57870274991128	1.77499507146141	1.56152516469737	1.54241852730305	1.94261391633507	2.31781203376155	2.31090881946164	2.06695296821081	0	1.69563834557209	0.978500188387213	2.13604366408622	1.61985159388475	0	0	1.30237114366627	1.83253375593936
"Bacteroides caccae"	2.17079970905926	1.87405752095811	2.31551773126293	2.02920483814377	2.16691665133006	1.98910347072609	1.81572442885411	1.76115216233882	1.91874861887891	3.76307528077117	3.55454379951537	3.63119844201685	3.50668470324889	2.20930247018144	1.50559354170762	1.57871954480924	2.0084704971149	1.43564982256881	0	0	1.36621433143012	1.50412916860768
"Bacteroides zhangwenhongii"	1.70199728255454	1.74825199242185	1.90921994496009	1.81240407203888	1.92343363182405	1.76176071684662	1.91903494191109	1.65604470477303	1.77811274717297	2.37257895424612	2.29304390117641	2.51876059728501	2.34015417482306	0	1.46903576681405	1.50052750000914	2.26018793009417	1.07974263316787	2.19523527267299	2.08925779788898	1.45535952648531	1.70606376101519
"Bacteroides faecis"	2.16569495835462	2.27688925587508	2.63782424431512	2.35251285786812	2.32199647206743	1.68620154114277	1.96273189115139	1.73362496087249	1.93558051012919	1.53651415770559	1.7514638585216	1.94708859057287	1.65997476399115	2.13636735106327	1.88373467709462	1.85718180475817	0	1.27402625500656	0	0	1.56826898804013	1.64297085087934
"Bacteroides helcogenes"	1.2828822334624	1.26413340892501	1.58653355876925	1.44941255156125	1.18770016489838	1.2728402794168	0	0	0	2.24375204915286	2.81558799243559	2.9482726226181	2.71340227107718	0	1.23130546257586	0	1.55409024669497	1.13704434072195	1.75775022151056	2.21331160451036	1.34595844396239	1.50412916860768
"Bacteroides caecimuris"	1.61093800851927	1.51649413413543	1.99103149644963	1.78208170610941	1.70605183819206	1.16091005985522	0	1.60183290210838	1.35888395757573	1.97259155955548	2.11926607111576	2.09580778652593	1.94587935093832	1.56537743594787	1.18982500147283	1.2130022662839	1.87999414239096	1.07974263316787	1.81888543230278	0	0	1.29882106108421
"Bacteroides intestinalis"	1.08832058707112	1.47642161917596	1.64866548358485	1.48816614732649	1.27893540562668	1.40020197488555	0	0	0	0	1.16787274299892	1.21011891448851	1.20145323289004	0	1.61639683539743	0	1.61320363365453	1.04798216789708	0	0	0	1.45467378085554
"Bacteroides luhongzhouii"	1.66295435983248	1.83907887885019	2.20489295019236	1.89242216419426	1.79814849132829	1.30454426690401	1.79583703948949	1.53987566102594	1.66079205573922	0	1.54434903481389	1.15593466220172	1.49849981383538	1.64258515981237	1.11045058587723	1.46819971460204	1.97775163480717	0	0	0	0	1.33478701516266
"Bacteroides zoogleoformans"	1.17180132230328	0	1.27434870520727	1.26748561291972	0	1.18168471400964	0	0	1.41709559668192	0	1.60756414156679	1.34105834822932	1.62488056418507	0	0.967332018949875	0	0	0	0	0	0	0
"Bacteroides heparinolyticus"	1.51896176315915	0	1.33798424355331	1.3251128300933	1.23570919479741	0	0	0	0	0	1.05790549803467	1.05939291577808	1.11606180328492	0	1.29269058695709	0	1.82706194577644	1.43564982256881	0	0	0	1.83253375593936
"Phocaeicola dorei"	2.99322973791514	3.01415432297001	3.37501905767293	3.01464197395193	3.05334703590633	2.48294687256199	2.78953710635512	2.60551334484088	2.83493468915348	4.1445834671226	4.02958527089879	3.72031030201033	3.93314444195089	2.7716188576928	2.52787156886984	2.38742270769107	2.31475346935497	1.80416492388292	1.78939268287905	2.15569913405746	1.84406993982224	1.77388621638736
"Phocaeicola vulgatus"	2.65686981505293	2.8478973628879	3.19811269189982	2.98967003394722	3.04684294735391	2.47476029142187	2.49331491712709	2.53747240328302	2.71777006365179	3.71315240784078	3.74728729293505	3.85815391158274	3.77697852116355	2.71410699215858	2.50810995595482	2.41672782282297	1.96971998556553	1.63716329826725	0	0	1.88188907185056	1.69112887181268
"Phocaeicola coprophilus"	2.10222380468231	1.97814880834585	2.50456607152753	2.1955372473954	2.22029883495584	2.02546505011186	2.12310800631977	1.88754080121333	1.94104922987784	2.11877726981827	2.41315495709651	2.30069211001652	2.34852209552926	1.9386417544083	1.95901671317973	1.59153886098083	2.07692463174672	1.52112784577591	0	0	1.65779818455323	2.08983957638835
"Phocaeicola salanitronis"	1.79567662287576	1.95086466201174	2.02477654857872	1.91612321495625	1.79814849132829	1.85286093627224	2.01489709509458	1.82318552888851	1.70037686992282	2.05977843816892	2.2219961486605	2.4526578954176	2.37660182061564	1.56537743594787	1.56451935683699	0	1.75363925467626	1.58300941561317	1.72361985315731	0	1.60403919398962	1.8539413661284
"Parabacteroides distasonis"	3.51675400369615	3.4860964198874	3.69074412411123	3.47967303376972	3.45964463834227	3.31234798885146	3.35554467849994	3.28486399777475	3.34181288236622	5.82554978150955	6.21106251865786	6.25753206079461	6.18613444524252	3.50219359510823	2.73109127011519	3.24859519739673	3.73318396085086	3.42859734140812	3.46172958678178	3.75401429499629	3.46563564771488	3.60305848628013
"Parabacteroides goldsteinii"	2.26813832603135	2.29319464174477	2.50456607152753	1.95996571532097	2.15431008277211	1.5269491005877	2.3926534533807	1.73362496087249	1.87673497868871	2.90894852355714	3.2148765767948	3.25299861067102	3.15582084503767	1.80332247961724	1.61639683539743	2.10008105091015	3.01056381263015	1.72171350488529	2.03809006742505	2.97546868494211	1.78034292978741	2.46441530538716
"Parabacteroides johnsonii"	1.92038203228698	2.24945623890655	2.39676816852844	2.25860799916542	2.13180915006014	1.79264444766758	2.01489709509458	1.83459564973262	1.97751551319675	2.08285228470772	2.14219188387173	2.30069211001652	2.07739266481463	1.80332247961724	1.84378791445036	1.57871954480924	1.26501941338767	1.32912008225533	0	0	1.19936812226426	1.70606376101519
"Parabacteroides merdae"	1.7772337830315	1.57042194219041	2.13839751156867	1.54593870368313	1.3875738658424	1.69871647494315	0	1.4675848576875	1.73665310146285	2.72863284121581	3.12744610584602	3.19507427232331	3.03412840927238	0	1.63239801082045	1.18170082871605	1.94469342350433	1.58300941561317	1.6865767087845	0	1.32471138604352	1.60761707159113
"Tannerella forsythia"	1.92038203228698	1.89054414065732	2.43152884752028	2.06008161760401	2.19275812458455	1.49855930107324	1.81572442885411	1.68875763770342	1.77013141817838	1.39800478196246	1.52343942789251	1.42631668123527	1.63926029925386	1.92960478718551	1.87483692136337	1.51583160045105	1.34025075029886	1.13704434072195	0	0	0	1.50412916860768
"Prevotella dentalis"	1.67104879432605	0	1.88750361915076	1.7693340390921	1.43793546326515	1.67980618390039	0	1.74760662217358	1.37916724456975	1.3601473066847	1.40982936480081	1.51049800514087	1.42400528803125	0	1.85647511061613	0	2.02305176204118	2.00789447143886	2.34568734679936	0	1.34595844396239	1.86426203398623
"Prevotella fusca"	1.62897795184357	0	1.95918772249421	1.8352243022379	1.34260586251377	1.72851147942953	0	0	0	0	1.35027411238317	1.12607668971728	1.30448587755977	0	1.36623801896494	0	1.61320363365453	0	2.2070596127105	2.43947135044323	1.85060628256726	1.54852416009958
"Prevotella bryantii"	1.45795937381513	0	1.72782941520774	1.42151170623028	1.2649992983959	2.05901603747095	1.94864915952298	1.63871526482229	1.84402417747479	1.43282519185638	1.98445047439237	1.928006361813	2.15077204249615	0	1.20409658892113	0	1.53245155955158	1.04798216789708	0	0	1.50120679582062	1.58879888510026
"Prevotella copri"	1.43093811493951	1.58700590153903	1.85274650781436	1.74265809285202	1.37676079832644	1.85716479446206	0	1.44054154053168	1.43488585752846	1.27281330578353	1.55774963418494	1.64160695791006	1.41223800422338	1.75149660974799	1.2179140729408	1.09187802191753	1.75363925467626	1.32912008225533	0	0	0	1.45467378085554
"Prevotella melaninogenica"	1.62897795184357	1.73687964003853	2.01658290226342	1.74265809285202	1.67961578548187	1.06617046134911	0	0	1.65030522603701	1.62015662504211	2.1784284737751	2.34767784216041	1.96633508398313	1.95617039578708	1.2179140729408	1.35365481830466	2.0084704971149	1.83212859933698	2.05497036938247	0	1.83069451353233	1.52689369254911
"Prevotella ruminicola"	1.02216578330306	0	0	1.24644212004841	1.11412049627298	1.34814242625092	1.79583703948949	1.67270910834491	1.72786414377563	1.46505984354276	2.05286893895204	1.71913299264531	1.94935625092398	0	1.09267351310186	0.824646527850423	1.5747017642695	1.32912008225533	0	0	1.19936812226426	1.29882106108421
"Prevotella intermedia"	1.65470619039773	1.8204730355549	2.16856672219705	1.92974683741901	1.87059322225518	1.61006828403646	0	0	1.60562593060845	1.66159062474292	1.55774963418494	1.73463102139804	1.61000835537009	1.64258515981237	1.42911543538154	1.33124111258732	1.53245155955158	1.44894010229999	0	0	0	0
"Prevotella denticola"	1.40212342532701	0	1.55178144091966	1.50035185984904	1.00017271624748	1.20151080633028	0	1.49304245946646	1.2402349284753	1.29634762218804	1.83217540010203	2.01599714838354	1.50817071448673	1.56537743594787	1.33622884468889	0.951784332151064	1.71167881355748	1.13704434072195	0	0	1.91106913580211	1.65962397433755
"Prevotella nigrescens"	0	0	1.35728016222216	0	1.18770016489838	0	0	0	0	1.52313297677237	1.92356325474516	1.94239606034055	1.82604117293895	0	0	0	0	0	0	0	0	0
"Pseudoprevotella muciniphila"	1.65470619039773	0	1.67668771435671	1.76281708681647	1.29243818515714	1.11611853731792	0	0	1.07645623508896	0	1.50891859437981	1.15593466220172	1.41223800422338	0	1.3757973209623	0	1.64856839491037	1.31152076207673	2.39378573717007	2.38851612673995	1.50120679582062	1.69112887181268
"Paraprevotella xylaniphila"	1.61093800851927	1.43227223908462	1.658208543127	1.76281708681647	1.76808624464134	1.58675904694601	0	1.34755094564773	1.33760675052759	1.97739266083214	2.3455667941448	2.27514440527719	2.28783997447136	1.35133429842431	1.346464039806	0.923316684915767	1.46020103940663	1.25399081032389	0	0	1.10205320493375	0
"Muribaculum intestinale"	2.39854080275647	2.44097397444662	2.82530268583319	2.55421391406691	2.5753792373629	1.94594009170872	2.23258971856724	2.05162299991564	2.27373371829546	2.42671989866768	2.9217404277851	2.98698912300409	2.87813546797954	2.1996035863978	2.32954836659363	1.97888700116225	1.75363925467626	1.21091378432564	0	0	0	1.86426203398623
"Muribaculum gordoncarteri"	0.984880462475457	0	1.575255702619	1.44941255156125	1.36567161767352	1.25607589759318	0	1.41170176493352	0	1.24793023254276	1.99662850544187	1.9698195557805	1.8351453343496	1.38460618066258	0.88782829772326	0.860086457075469	1.55409024669497	1.27402625500656	0	0	0	1.83253375593936
"Duncaniella dubosii"	1.2828822334624	0	1.56367715480433	1.69162762535331	1.44734308183654	1.50823024465399	0	0	1.2402349284753	1.41576386778978	1.53052174538863	1.6223236954753	1.58669920142513	0	1.23130546257586	0	1.5943792265858	1.21091378432564	0	0	1.25391619725226	0
"Sodaliphilus pleomorphus"	1.75135795464689	1.87405752095811	2.17435698545197	1.89726698093044	1.89450551818203	1.31956857626568	1.73004694136727	1.44054154053168	1.65030522603701	1.63089157520914	1.69756904867416	1.71913299264531	1.62488056418507	1.54372240018618	1.44552646487246	1.34259254432074	1.4043540184973	1.37800506449628	0	0	0	1.33478701516266
"Barnesiella viscericola"	1.95924007962807	1.35628945988009	2.21548532822451	2.02203466754954	1.76361658831628	1.7670629408263	0	1.44054154053168	1.49954735062505	1.62015662504211	1.6729767063349	1.71117152420751	1.63212994414262	1.35133429842431	1.81380938975676	1.14796691068847	1.84901485552106	1.75530270719746	2.60571437957542	2.74766580462446	2.07775701148766	1.8743431216859
"Coprobacter secundus"	2.12536773973171	2.44097397444662	2.660940162985	2.34570404702195	2.30295465569462	1.8614264196057	1.93409442326121	1.89739712676258	2.11729382740711	2.66687007715448	2.45689912708325	2.62088224872929	2.62217996512384	2.23716352751708	2.03574993918453	1.85027500529735	1.37348404347363	0	0	0	0	0
"Butyricimonas virosa"	1.43093811493951	1.32768982974634	1.75130595451497	1.37598146188411	1.29243818515714	1.49855930107324	1.88725260929984	1.70423419737264	1.62853988901916	0	1.60164096235272	1.66901571630434	1.34808374584971	0	1.5520982873691	1.22784571121264	2.28441713319259	1.62859369955189	0	2.05179058318228	0	1.69112887181268
"Butyricimonas faecalis"	1.49557868445318	0	1.99539582958804	1.95996571532097	1.36567161767352	1.71088084807385	0	0	0	2.1737599017373	2.12644993061934	2.14287195742167	2.10000298928908	1.38460618066258	1.75873080559042	1.07144761730153	1.87999414239096	1.25399081032389	0	0	0	2.10766975965124
"Odoribacter splanchnicus"	1.66295435983248	1.6881556155308	1.63890800730013	1.73572498384997	1.37676079832644	1.58675904694601	1.59181673186177	0	1.2402349284753	1.83781957056219	2.07347282692582	2.18533082815213	1.93884091325763	1.38460618066258	2.05398041754831	0.951784332151064	2.04404490071446	1.56334589510611	1.75775022151056	2.08925779788898	1.47118585964721	2.21084415894468
"Porphyromonas somerae"	1.50742757738832	1.32768982974634	1.93988487725949	1.50035185984904	1.2042998939233	1.79264444766758	1.70569874839703	1.53987566102594	1.97751551319675	2.10476182823866	2.22626342249778	2.29444469111905	2.31253918293174	1.49687624440871	1.09267351310186	0.951784332151064	0	0	0	0	0	0
"Porphyromonas gingivalis"	1.11796661126296	0	1.48686157668039	1.37598146188411	1.09359811498326	1.51769051676648	1.48119558642373	0	1.56881522970196	1.94261391633507	2.00613088609169	2.22646576865766	2.10968615981275	0	1.49133754544189	0	1.63124588557937	1.76804323679277	0	0	1.32471138604352	1.39885416424114
"Cruoricaptor ignavus"	0	0	1.35728016222216	1.37598146188411	1.23570919479741	1.9353391746805	1.91903494191109	1.73362496087249	2.1453417145104	1.3601473066847	2.1720609262907	2.12774359968504	2.37139141023717	0	0	0	1.4043540184973	0	0	0	1.36621433143012	0
"Blattabacterium cuenoti"	1.92038203228698	1.18965464911643	1.658208543127	1.34273941779422	0.880980249471694	0.978484750994594	0	1.31153231201062	1.29164407212595	0	1.50891859437981	1.18387127034185	1.56206770754064	1.77818215655976	1.12752851039063	1.28261317693817	1.5943792265858	1.46183572044141	0	0	1.58052267524097	1.92151129779983
"Sphingobacterium spiritivorum"	1.84134079759983	1.49691990104158	1.41050222672574	1.67587403553137	1.56838844132457	2.01068255194397	2.1685382768319	1.96075902490389	2.19349793298066	1.69026217512224	2.21768652918767	2.19860889182098	2.25484922840261	1.47141099226202	1.346464039806	1.11139035131076	1.77951745819042	0	0	0	1.55565949779751	1.72050208548985
"Chitinophaga sp. XS-30"	1.76448855476689	1.43227223908462	1.97312189561549	1.97229955231314	1.61508446190684	1.63218994769625	1.7531022460504	1.79942456201992	1.46841891398492	1.50932636123382	1.84936758005055	1.88712597361132	1.90567514099382	0	1.7741147299888	0	1.88984822576758	1.66190194556853	2.67449986151189	0	1.84406993982224	2.07124590871505
"Treponema peruense"	1.80165420475877	1.38312151717002	1.66754640710666	1.74948225810156	1.57537464493218	2.12387873303047	2.37155206808084	2.2005444585868	2.47125268751123	1.59785630958876	2.43645083999803	2.56613548160011	2.40540599873144	0	1.346464039806	1.05000846071163	1.94469342350433	1.62859369955189	2.27194999098549	0	1.83743371678533	1.93903188567774
"Treponema parvum"	1.83588853382848	1.29707322146496	2.12892236167916	2.08579805947253	1.46556818354246	2.22291135109481	1.73004694136727	1.62066549417493	1.97248979270884	1.85079264558872	2.06534819040577	1.97858895576278	2.12612895706249	0	1.72198500744634	0	2.15231647259367	1.75530270719746	2.7268738682686	2.66068814107391	1.86339104544555	2.01737941605136
"Treponema denticola"	1.81910860762646	1.60297981017288	1.88190052006607	1.86216025228438	1.60224709749604	2.19628355931739	2.52481602105559	2.29593466688602	2.5946194492435	1.88753711912378	2.65203543632444	2.67213905273602	2.54335300768629	1.6599181438793	1.85647511061613	1.05000846071163	2.13604366408622	1.91563929726586	1.72361985315731	0	1.70562964489375	2.01015089328348
"Treponema azotonutricium"	1.94239750978244	1.61838696234439	2.17435698545197	2.05003131177536	1.64560983129872	1.72851147942953	0	1.82318552888851	1.43488585752846	1.73420484505278	1.65224824408432	1.74959499799723	1.84845343381197	0	1.88666054145247	0.860086457075469	2.33269103954362	2.00060626675648	2.48268307971113	2.38851612673995	1.95402692772398	2.15192109948571
"Treponema primitia"	1.70199728255454	1.53522404820184	1.99539582958804	2.07313015835963	1.60224709749604	1.98273582262893	1.94864915952298	1.81146752539791	2.03368272988329	1.86338940788562	2.04649221572914	2.17440811341237	2.16575590181063	1.54372240018618	2.04798822017261	1.2952900689741	2.22110414086204	2.08090069615398	2.40870343568874	2.47039669132333	1.65779818455323	1.91247861127078
